"GEO_ID","NAME","H2_001N","H2_001NA","H2_002N","H2_002NA","H2_003N","H2_003NA","H2_004N","H2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0400000US06","California","14392140","null","13445407","null","946733","null","0","null",
"1400000US06037310300","Census Tract 3103; Los Angeles County; California","1086","null","1086","null","0","null","0","null",
"1400000US06037310400","Census Tract 3104; Los Angeles County; California","1375","null","1375","null","0","null","0","null",
"1400000US06037310501","Census Tract 3105.01; Los Angeles County; California","1496","null","1496","null","0","null","0","null",
"1400000US06037310601","Census Tract 3106.01; Los Angeles County; California","2455","null","2455","null","0","null","0","null",
"1400000US06037310602","Census Tract 3106.02; Los Angeles County; California","1202","null","1202","null","0","null","0","null",
"1400000US06037310701","Census Tract 3107.01; Los Angeles County; California","1203","null","1203","null","0","null","0","null",
"1400000US06037310703","Census Tract 3107.03; Los Angeles County; California","2217","null","2217","null","0","null","0","null",
"1400000US06037310704","Census Tract 3107.04; Los Angeles County; California","2499","null","2499","null","0","null","0","null",
"1400000US06037310705","Census Tract 3107.05; Los Angeles County; California","1427","null","1427","null","0","null","0","null",
"1400000US06037310800","Census Tract 3108; Los Angeles County; California","2126","null","2126","null","0","null","0","null",
"1400000US06037310900","Census Tract 3109; Los Angeles County; California","2634","null","2634","null","0","null","0","null",
"1400000US06037311000","Census Tract 3110; Los Angeles County; California","1497","null","1497","null","0","null","0","null",
"1400000US06037311100","Census Tract 3111; Los Angeles County; California","1410","null","1410","null","0","null","0","null",
"1400000US06037311200","Census Tract 3112; Los Angeles County; California","1377","null","1377","null","0","null","0","null",
"1400000US06037311300","Census Tract 3113; Los Angeles County; California","1569","null","1569","null","0","null","0","null",
"1400000US06037311400","Census Tract 3114; Los Angeles County; California","1055","null","1055","null","0","null","0","null",
"1400000US06037311500","Census Tract 3115; Los Angeles County; California","2547","null","2547","null","0","null","0","null",
"1400000US06037311601","Census Tract 3116.01; Los Angeles County; California","1301","null","1301","null","0","null","0","null",
"1400000US06037311602","Census Tract 3116.02; Los Angeles County; California","3158","null","3158","null","0","null","0","null",
"1400000US06037311700","Census Tract 3117; Los Angeles County; California","2797","null","2797","null","0","null","0","null",
"1400000US06037311801","Census Tract 3118.01; Los Angeles County; California","1414","null","1414","null","0","null","0","null",
"1400000US06037311802","Census Tract 3118.02; Los Angeles County; California","1553","null","1553","null","0","null","0","null",
"1400000US06037320101","Census Tract 3201.01; Los Angeles County; California","939","null","939","null","0","null","0","null",
"1400000US06037320102","Census Tract 3201.02; Los Angeles County; California","906","null","906","null","0","null","0","null",
"1400000US06037320201","Census Tract 3202.01; Los Angeles County; California","1197","null","1197","null","0","null","0","null",
"1400000US06037320202","Census Tract 3202.02; Los Angeles County; California","1515","null","1515","null","0","null","0","null",
"1400000US06037320300","Census Tract 3203; Los Angeles County; California","1946","null","1946","null","0","null","0","null",
"1400000US06037400205","Census Tract 4002.05; Los Angeles County; California","1047","null","776","null","271","null","0","null",
"1400000US06037400206","Census Tract 4002.06; Los Angeles County; California","1838","null","1838","null","0","null","0","null",
"1400000US06037400207","Census Tract 4002.07; Los Angeles County; California","1605","null","1605","null","0","null","0","null",
"1400000US06037400208","Census Tract 4002.08; Los Angeles County; California","542","null","542","null","0","null","0","null",
"1400000US06037400209","Census Tract 4002.09; Los Angeles County; California","1690","null","1690","null","0","null","0","null",
"1400000US06037400304","Census Tract 4003.04; Los Angeles County; California","3034","null","3034","null","0","null","0","null",
"1400000US06037400402","Census Tract 4004.02; Los Angeles County; California","1525","null","1520","null","5","null","0","null",
"1400000US06037400403","Census Tract 4004.03; Los Angeles County; California","1451","null","1450","null","1","null","0","null",
"1400000US06037400404","Census Tract 4004.04; Los Angeles County; California","1531","null","1483","null","48","null","0","null",
"1400000US06037400501","Census Tract 4005.01; Los Angeles County; California","740","null","542","null","198","null","0","null",
"1400000US06037400602","Census Tract 4006.02; Los Angeles County; California","1544","null","1544","null","0","null","0","null",
"1400000US06037400603","Census Tract 4006.03; Los Angeles County; California","2040","null","2004","null","36","null","0","null",
"1400000US06037400605","Census Tract 4006.05; Los Angeles County; California","2646","null","2646","null","0","null","0","null",
"1400000US06037400801","Census Tract 4008.01; Los Angeles County; California","2135","null","2135","null","0","null","0","null",
"1400000US06037401001","Census Tract 4010.01; Los Angeles County; California","1058","null","1058","null","0","null","0","null",
"1400000US06037401002","Census Tract 4010.02; Los Angeles County; California","1732","null","1732","null","0","null","0","null",
"1400000US06037401101","Census Tract 4011.01; Los Angeles County; California","2073","null","2073","null","0","null","0","null",
"1400000US06037401102","Census Tract 4011.02; Los Angeles County; California","1624","null","1624","null","0","null","0","null",
"1400000US06037401201","Census Tract 4012.01; Los Angeles County; California","1106","null","1106","null","0","null","0","null",
"1400000US06037401202","Census Tract 4012.02; Los Angeles County; California","1435","null","1435","null","0","null","0","null",
"1400000US06037401203","Census Tract 4012.03; Los Angeles County; California","1788","null","1788","null","0","null","0","null",
"1400000US06037401303","Census Tract 4013.03; Los Angeles County; California","792","null","792","null","0","null","0","null",
"1400000US06037401304","Census Tract 4013.04; Los Angeles County; California","2172","null","2172","null","0","null","0","null",
"1400000US06037401311","Census Tract 4013.11; Los Angeles County; California","2653","null","2653","null","0","null","0","null",
"1400000US06037401312","Census Tract 4013.12; Los Angeles County; California","2011","null","2011","null","0","null","0","null",
"1400000US06037401500","Census Tract 4015; Los Angeles County; California","1923","null","1923","null","0","null","0","null",
"1400000US06037401601","Census Tract 4016.01; Los Angeles County; California","2468","null","2468","null","0","null","0","null",
"1400000US06037401602","Census Tract 4016.02; Los Angeles County; California","2111","null","2111","null","0","null","0","null",
"1400000US06037401705","Census Tract 4017.05; Los Angeles County; California","1089","null","1089","null","0","null","0","null",
"1400000US06037401706","Census Tract 4017.06; Los Angeles County; California","1726","null","1726","null","0","null","0","null",
"1400000US06037401707","Census Tract 4017.07; Los Angeles County; California","2933","null","2933","null","0","null","0","null",
"1400000US06037401801","Census Tract 4018.01; Los Angeles County; California","1600","null","1600","null","0","null","0","null",
"1400000US06037401802","Census Tract 4018.02; Los Angeles County; California","1454","null","1454","null","0","null","0","null",
"1400000US06037401901","Census Tract 4019.01; Los Angeles County; California","186","null","186","null","0","null","0","null",
"1400000US06037401902","Census Tract 4019.02; Los Angeles County; California","2890","null","2890","null","0","null","0","null",
"1400000US06037402001","Census Tract 4020.01; Los Angeles County; California","1398","null","1398","null","0","null","0","null",
"1400000US06037402002","Census Tract 4020.02; Los Angeles County; California","1620","null","1620","null","0","null","0","null",
"1400000US06037402101","Census Tract 4021.01; Los Angeles County; California","1142","null","1142","null","0","null","0","null",
"1400000US06037402102","Census Tract 4021.02; Los Angeles County; California","1332","null","1332","null","0","null","0","null",
"1400000US06037402200","Census Tract 4022; Los Angeles County; California","2328","null","2328","null","0","null","0","null",
"1400000US06037402301","Census Tract 4023.01; Los Angeles County; California","1388","null","1388","null","0","null","0","null",
"1400000US06037402303","Census Tract 4023.03; Los Angeles County; California","1191","null","1191","null","0","null","0","null",
"1400000US06037402304","Census Tract 4023.04; Los Angeles County; California","1066","null","1066","null","0","null","0","null",
"1400000US06037402403","Census Tract 4024.03; Los Angeles County; California","1126","null","1126","null","0","null","0","null",
"1400000US06037402404","Census Tract 4024.04; Los Angeles County; California","23","null","23","null","0","null","0","null",
